"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude"
"RT @billmaher: China is a dictatorship that, for decades, enforced a one child per family policy under penalty of forced sterilization. But…";FALSE;0;NA;2020-04-12 17:11:45;FALSE;NA;"1249384724725989376";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"FadiMaddoc";40696;TRUE;FALSE;NA;NA
"RT @amjoyshow: #ICYMI-Systemic racism, lack of insurance fuel #coronavirus racial disparities expert says https://t.co/ECl0tdVwVu via @amjo…";FALSE;0;NA;2020-04-12 17:11:45;FALSE;NA;"1249384724054675457";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"Morello50449841";32;TRUE;FALSE;NA;NA
"#SriLanka #Coronavirus Update : Seven more #Covid19 infected patients reported today increasing total cases to 210… https://t.co/EEelfNcUTg";FALSE;0;NA;2020-04-12 17:11:45;TRUE;NA;"1249384723757043712";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"MDWLiveSriLanka";0;FALSE;FALSE;NA;NA
"RT @JamesMelville: The Matterhorn, Switzerland has been lit up with the flags of countries severely hit by the #coronavirus. Tonight it was…";FALSE;0;NA;2020-04-12 17:11:45;FALSE;NA;"1249384722775621632";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"GeallDavid";2086;TRUE;FALSE;NA;NA
"RT @PhotoJFish: Rev. Richard Catanach conducts a live stream of #Easter mass in a nearly empty auditorium at the Holy Cross Catholic Church…";FALSE;0;NA;2020-04-12 17:11:44;FALSE;NA;"1249384722460839937";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"NMPBS";2;TRUE;FALSE;NA;NA
"RT @PressTV: Trump likes virus briefings, some advisers worry he likes them too much 

#Coronavirus 
https://t.co/DvA6JZL7Qr";FALSE;0;NA;2020-04-12 17:11:44;FALSE;NA;"1249384722284724226";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"Markmichdomnic";7;TRUE;FALSE;NA;NA
"RT @sanosbo1: My current mood <U+0001F602><U+0001F602><U+0001F602><U+0001F602> https://t.co/du2uNjvaAe #Resist  #coronavirus #COVID19";FALSE;0;NA;2020-04-12 17:11:44;FALSE;NA;"1249384721127260161";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"PocDaAfronta";42;TRUE;FALSE;NA;NA
"RT @WHO: Exercise helps kids with a lot of energy (and adults) to de-stress when we #StayAtHome.

Let your child choose the music and have…";FALSE;0;NA;2020-04-12 17:11:44;FALSE;NA;"1249384721009737733";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"_LordEkowAnthem";165;TRUE;FALSE;NA;NA
"RT @MicrobesInfect: The #coronavirus is killing ~ 1 in 10 hospitalized middle-aged patients &amp; 4 in 10 older than 85 in the US, &amp; is particu…";FALSE;0;NA;2020-04-12 17:11:44;FALSE;NA;"1249384720967720961";NA;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";"classroomtools";132;TRUE;FALSE;NA;NA
"RT @P4tR10tBoo: <U+0001F6A8>This Was Supposed To Be Stopped Last Month, BUT <U+0001F4A5> On April 2 <U+0001F4A5> 17 'Refugees' From Countries With Confirmed #Coronavirus —…";FALSE;0;NA;2020-04-12 17:11:44;FALSE;NA;"1249384720963489792";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"AllenEdwardRic2";75;TRUE;FALSE;NA;NA
"RT @TomFitton: You can't end a pandemic by killing an economy. #coronavirus";FALSE;0;NA;2020-04-12 17:11:44;FALSE;NA;"1249384720892170240";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"dawnah49er";317;TRUE;FALSE;NA;NA
"RT @wibitsweb: Easter is a story of overcoming darkness and finding new hope and life. This Easter needs to be spent in your home to protec…";FALSE;0;NA;2020-04-12 17:11:44;FALSE;NA;"1249384720149798915";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"Alpha_js";1;TRUE;FALSE;NA;NA
"RT @1mDollarVegan: As long as humans insist on abusing and exploiting animals on factory farms, stronger and deadlier pathogens than the no…";FALSE;0;NA;2020-04-12 17:11:43;FALSE;NA;"1249384717918654465";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"JanayPlantBased";59;TRUE;FALSE;NA;NA
"Bovine.............. #coronavirus #COVID19 #CoronavirusPandemic #SundayThoughts";FALSE;0;NA;2020-04-12 17:11:43;FALSE;NA;"1249384717352415235";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"SassyFeisty";0;FALSE;FALSE;NA;NA
"RT @Texas_William: #HappyEaster to all my twitter friends, stay safe out there; let’s keep fighting this #coronavirus <U+0001F4AA><U+0001F3FD><U+0001F4AA><U+0001F3FD> https://t.co/hzo…";FALSE;0;NA;2020-04-12 17:11:43;FALSE;NA;"1249384716664537088";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"TheBigEboss";2;TRUE;FALSE;NA;NA
"Today's count in India 12 April 2020
#coronavirusinindia 
#COVID<U+30FC>19 
#CoronaVirusUpdates   
#COVID2019india… https://t.co/dwFTq1xKd3";FALSE;0;NA;2020-04-12 17:11:43;TRUE;NA;"1249384716559462400";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"praneetsamaiya";0;FALSE;FALSE;NA;NA
"RT @gergerlioglueng: Allegation of a death certificate of a warden who died of #CoronaVirus at Sakran Prison

We will see what MoJ @adalet_…";FALSE;0;NA;2020-04-12 17:11:43;FALSE;NA;"1249384716303626240";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"khk_tv";9;TRUE;FALSE;NA;NA
"Coronavirus: Pope calls for unity during livestreamed Easter Sunday Mass from lockdown #Coronavirus https://t.co/FXLMd16Cbr";FALSE;0;NA;2020-04-12 17:11:43;FALSE;NA;"1249384715859251201";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"trudythought";0;FALSE;FALSE;NA;NA
"RT @Shaolin_Witch: https://t.co/MWxxjm5bmO
Dr. John Bergman - Control of a Virus or Control of a population? #QAnon #Covid19 #Coronavirus #…";FALSE;0;NA;2020-04-12 17:11:43;FALSE;NA;"1249384715838087169";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"BothwellJeremy";2;TRUE;FALSE;NA;NA
"Italy reports the lowest #coronavirus death toll in three weeks at 431 https://t.co/cgIVjogsno via @MailOnline";FALSE;0;NA;2020-04-12 17:11:43;FALSE;NA;"1249384715762753537";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"GeorgeAddison87";0;FALSE;FALSE;NA;NA
"RT @GeodanNew: Has there ever been a more urgent moment to ask Bill Gates these five questions from former UK MP and ardent anti EU activis…";FALSE;0;NA;2020-04-12 17:11:43;FALSE;NA;"1249384715070685192";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"pitpony5695";150;TRUE;FALSE;NA;NA
"If there was any truth at all that @realDonaldTrump was going to save us all from #thecabal, @BillGates should be t… https://t.co/pnVd9a0r6g";FALSE;0;NA;2020-04-12 17:11:43;TRUE;NA;"1249384714412187648";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"LA4X51";0;FALSE;FALSE;NA;NA
"RT @8XWhitfield: We never truly realized what we have in life until it’s threatened.#coronavirus";FALSE;0;NA;2020-04-12 17:11:43;FALSE;NA;"1249384714386853893";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"ChiefLeBourdais";6;TRUE;FALSE;NA;NA
"RT @WHO: To date there is no evidence of persons having become infected from exposure to the bodies of persons who died from #COVID19

http…";FALSE;0;NA;2020-04-12 17:11:42;FALSE;NA;"1249384713602686982";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Cicketfvr";510;TRUE;FALSE;NA;NA
"RT @JudicialWatch: .@JudicialWatch President @TomFitton on the FBI shutting down online public records operation over #Coronavirus: “The FB…";FALSE;0;NA;2020-04-12 17:11:42;FALSE;NA;"1249384713082392576";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"Sharlenerougea1";268;TRUE;FALSE;NA;NA
"RT @piersmorgan: A tenth of the world's #coronavirus deaths have been in the UK &amp; people are still trying to defend our Govt's strategy to…";FALSE;0;NA;2020-04-12 17:11:42;FALSE;NA;"1249384712499585024";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Katrinathedoct1";2458;TRUE;FALSE;NA;NA
"RT @MARINE_99ZULU: Quarantine is when you restrict the movement of sick people.

Tyranny is when you restrict the movement of healthy peopl…";FALSE;0;NA;2020-04-12 17:11:42;FALSE;NA;"1249384712352776192";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"SLapprich";367;TRUE;FALSE;NA;NA
"RT @va_shiva: The Deep State #FakeScience Establishment led by Fauci cares ZERO about the Immune Health of the American People. To them eve…";FALSE;0;NA;2020-04-12 17:11:42;FALSE;NA;"1249384712243679232";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"Sharon29602417";8533;TRUE;FALSE;NA;NA
"RT @mikecane: Uh-oh.  How long before McD's, Wendy's, BK, etc have to close due to lack of meat?

#coronavirus #COVID19 #tFv https://t.co/Y…";FALSE;0;NA;2020-04-12 17:11:42;FALSE;NA;"1249384711081820165";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"rosenfieldclar1";1;TRUE;FALSE;NA;NA
"RT @JudicialWatch: .@JudicialWatch President @TomFitton on the FBI shutting down online public records operation over #Coronavirus: “The FB…";FALSE;0;NA;2020-04-12 17:11:42;FALSE;NA;"1249384710322651137";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"ladylibation";268;TRUE;FALSE;NA;NA
"RT @Iam_KulliJay: If You Watching this RT <U+0001F637>

I did this for The World<U+0001F30F>

#ResurrectionSunday #USPostalService #earthquake #COVID19 #COVID201…";FALSE;0;NA;2020-04-12 17:11:42;FALSE;NA;"1249384710159114241";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"ghsoljah";16;TRUE;FALSE;NA;NA
"RT @mrpravinjoshi: #coronavirus is a #ChineseVirus is made in China n export by China. Pass it on !!";FALSE;0;NA;2020-04-12 17:11:41;FALSE;NA;"1249384709068443649";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"mrpravinjoshi";1;TRUE;FALSE;NA;NA
"RT @mayawiley: China reports 63 “newly reported asymptomatic #coronavirus cases...up from 34 the previous day...” No symptoms! We are ratio…";FALSE;0;NA;2020-04-12 17:11:41;FALSE;NA;"1249384707105517571";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"ChachaMoxie";107;TRUE;FALSE;NA;NA
"RT @AbraarKaran: The error is in the headline @nytimes. It’s not the #coronavirus that is killing black &amp; Latino people. 

It’s failed syst…";FALSE;0;NA;2020-04-12 17:11:41;FALSE;NA;"1249384706954727424";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"VT_Gemini";53;TRUE;FALSE;NA;NA
"RT @syhawkes: Luckily @BorisJohnson was given preferential treatment whilst he was getting treatment for #CoronaVirus at St Thomas’ Hospita…";FALSE;0;NA;2020-04-12 17:11:41;FALSE;NA;"1249384706698874881";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"weyside7";61;TRUE;FALSE;NA;NA
"RT @DavidCornDC: That is, Trump’s refusal to acknowledge the #coronavirus crisis and his lack of early action (when experts were calling fo…";FALSE;0;NA;2020-04-12 17:11:41;FALSE;NA;"1249384706010988546";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"nowherefaster";552;TRUE;FALSE;NA;NA
"RT @billmaher: China is a dictatorship that, for decades, enforced a one child per family policy under penalty of forced sterilization. But…";FALSE;0;NA;2020-04-12 17:11:40;FALSE;NA;"1249384705671286786";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"GoundSteven";40696;TRUE;FALSE;NA;NA
"RT @OARichardEngel: APRIL 12: @RichardEngel here, with the international #Coronavirus headlines I’m following today - Easter messages in th…";FALSE;0;NA;2020-04-12 17:11:40;FALSE;NA;"1249384704819617793";NA;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";"edwa_sue";48;TRUE;FALSE;NA;NA
"RT @billmaher: China is a dictatorship that, for decades, enforced a one child per family policy under penalty of forced sterilization. But…";FALSE;0;NA;2020-04-12 17:11:40;FALSE;NA;"1249384704274362368";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"surlysemantics";40696;TRUE;FALSE;NA;NA
"RT @piersmorgan: BREAKING: Professor Sir Jeremy Farrar, director of Wellcome Trust &amp; pandemic expert member of SAGE, admits: “The UK is lik…";FALSE;0;NA;2020-04-12 17:11:40;FALSE;NA;"1249384703880200192";NA;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";"Carolin01419153";2047;TRUE;FALSE;NA;NA
"@nsitharaman ji
Companies delaying salaries to employees beyond 6 months,now #CoronaVirus helping them for further… https://t.co/UBjyDCr0Py";FALSE;0;"nsitharaman";2020-04-12 17:11:40;TRUE;NA;"1249384703309705221";"58243368";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"BhairavabhotlaS";0;FALSE;FALSE;NA;NA
"RT @TomFitton: Fauci expresses 'cautious optimism,' says return to normal life could gradually begin 'next month'.  This is madness and wil…";FALSE;0;NA;2020-04-12 17:11:40;FALSE;NA;"1249384702626205697";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"imissdogstango";1092;TRUE;FALSE;NA;NA
"RT @mayawiley: China reports 63 “newly reported asymptomatic #coronavirus cases...up from 34 the previous day...” No symptoms! We are ratio…";FALSE;0;NA;2020-04-12 17:11:40;FALSE;NA;"1249384702290677764";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Sunnysallyor";107;TRUE;FALSE;NA;NA
"RT @LiveLawIndia: ""Closing courts for long is a self destructive idea. Courts are sentinels of fundamental rights""
Read Letter: https://t.c…";FALSE;0;NA;2020-04-12 17:11:40;FALSE;NA;"1249384702131093504";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"VibhorLawyer";3;TRUE;FALSE;NA;NA
"This is why President Trump wants to defund WHO: W.H.O. Official: ""May have to enter homes and remove family member… https://t.co/FBGK8GMhnL";FALSE;0;NA;2020-04-12 17:11:40;TRUE;NA;"1249384701976096773";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"DebbieNagel7";0;FALSE;FALSE;NA;NA
"RT @Julietknows1: Oh @JoeBiden , the next couple of months are going to get much worse....<U+0001F609>@realDonaldTrump @RealJamesWoods #EasterSunday #…";FALSE;0;NA;2020-04-12 17:11:39;FALSE;NA;"1249384701200076801";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"UnRepConsrvtive";142;TRUE;FALSE;NA;NA
"RT @CAFinUS: He wasn’t yet 20 when snipers’ bullets zipped past his head in Germany.

He stood guard at Nuremberg, hearing of the Nazi atro…";FALSE;0;NA;2020-04-12 17:11:39;FALSE;NA;"1249384700646494208";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Saddest_Boi";2707;TRUE;FALSE;NA;NA
"RT @billmaher: China is a dictatorship that, for decades, enforced a one child per family policy under penalty of forced sterilization. But…";FALSE;0;NA;2020-04-12 17:11:39;FALSE;NA;"1249384700357066752";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"DSants3";40697;TRUE;FALSE;NA;NA
"VOILENCE across the world has reduced due to the pandemic Lockdown. However, DOMESTIC VOILENCE has seen a sharp ris… https://t.co/9bwAjBkB1B";FALSE;0;NA;2020-04-12 17:11:39;TRUE;NA;"1249384697614020610";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"nile080";0;FALSE;FALSE;NA;NA
"RT @wef: Infographic: COVID-19 causes unprecedented decline in air traffic https://t.co/TxjWxET2zX #coronavirus #aviation https://t.co/HsGL…";FALSE;0;NA;2020-04-12 17:11:38;FALSE;NA;"1249384697286873088";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"ahmedshedid1";24;TRUE;FALSE;NA;NA
"RT @TomFitton: What is ""science"" behind panicked shutdown orders that assume it is safer to shop at large retailers such as  @Walmart and @…";FALSE;0;NA;2020-04-12 17:11:38;FALSE;NA;"1249384697190330374";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"cooke_april";1829;TRUE;FALSE;NA;NA
"RT @AmericasVoice: Immigrants are saving lives during 
the #Coronavirus pandemic. 1 in 4 of them are doctors 
#ThankYouImmigrants https://t…";FALSE;0;NA;2020-04-12 17:11:38;FALSE;NA;"1249384696716365830";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"JarviniaG";561;TRUE;FALSE;NA;NA
"RT @SkyNews: ""In Great Britain we have 2,295 spare critical care beds, up 150 from yesterday.""

Heath Secretary Matt Hancock insists throug…";FALSE;0;NA;2020-04-12 17:11:38;FALSE;NA;"1249384696657502208";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"CoOwens";41;TRUE;FALSE;NA;NA
"RT @UN: As many businesses &amp; governments have moved their operations &amp; services online due to the #COVID19 pandemic, @UNCTAD warns #coronav…";FALSE;0;NA;2020-04-12 17:11:38;FALSE;NA;"1249384696628346881";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"alialzanaty1";85;TRUE;FALSE;NA;NA
"RT @OARichardEngel: APRIL 12: @RichardEngel here, with the international #Coronavirus headlines I’m following today - Easter messages in th…";FALSE;0;NA;2020-04-12 17:11:38;FALSE;NA;"1249384696472977410";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"solartoo";48;TRUE;FALSE;NA;NA
"RT @billmaher: China is a dictatorship that, for decades, enforced a one child per family policy under penalty of forced sterilization. But…";FALSE;0;NA;2020-04-12 17:11:38;FALSE;NA;"1249384695286112256";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"Cange87Danny";40696;TRUE;FALSE;NA;NA
"@piersmorgan How about you just get behind them and stop with the negativity! This is a time where we all need to b… https://t.co/pGfruRo3g9";FALSE;0;"piersmorgan";2020-04-12 17:11:38;TRUE;"1249291277834878976";"1249384694396968960";"216299334";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"AdamDaleswfc";0;FALSE;FALSE;NA;NA
"RT @allkeyshop: @Allkeyshop join @globalgiving !  Fight the covid19 with the allkeyshop team

https://t.co/ld4c3oZ2Iy

#Allunitedagainstcov…";FALSE;0;NA;2020-04-12 17:11:38;FALSE;NA;"1249384694103314432";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"RenzoForse";3062;TRUE;FALSE;NA;NA
"RT @piersmorgan: A tenth of the world's #coronavirus deaths have been in the UK &amp; people are still trying to defend our Govt's strategy to…";FALSE;0;NA;2020-04-12 17:11:38;FALSE;NA;"1249384694090735616";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"hybecjay";2458;TRUE;FALSE;NA;NA
"RT @AmericasVoice: Immigrants are saving lives during 
the #Coronavirus pandemic. 1 in 4 of them are doctors 
#ThankYouImmigrants https://t…";FALSE;0;NA;2020-04-12 17:11:38;FALSE;NA;"1249384693486825472";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"eldegag";561;TRUE;FALSE;NA;NA
"RT @billmaher: China is a dictatorship that, for decades, enforced a one child per family policy under penalty of forced sterilization. But…";FALSE;0;NA;2020-04-12 17:11:37;FALSE;NA;"1249384692186591233";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"DalvinSouza";40697;TRUE;FALSE;NA;NA
"RT @GannettAlbany: Sadly, New York, with 9,385 #coronavirus deaths as of this morning ranks 5th in the world compared to other nations, sli…";FALSE;0;NA;2020-04-12 17:11:37;FALSE;NA;"1249384691398033409";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"SHOREsource";1;TRUE;FALSE;NA;NA
"22:35 cnn @realDonaldTrump MURDER INC=PUSHED BACK vs #fauci + other #doctors
ref
early @potus action against… https://t.co/dvVg6GtkAK";FALSE;0;"ormiga";2020-04-12 17:11:37;TRUE;"1249321562588643339";"1249384690944864257";"17732518";"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"ormiga";0;FALSE;FALSE;NA;NA
"RT @cathynewman: “I despair...I look at how Germany has managed to keep its numbers low. Why are we not doing the same as Germany?” Tough q…";FALSE;0;NA;2020-04-12 17:11:37;FALSE;NA;"1249384690680762368";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"Kean1S";82;TRUE;FALSE;NA;NA
"RT @herbivore_club: Imagine a world where facts changed minds. 

#coronavirus #covid19  
#covid<U+30FC>19 #covid__19
 https://t.co/pbIhaO29zp";FALSE;0;NA;2020-04-12 17:11:37;FALSE;NA;"1249384690374582275";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"quinlanjan_jan";6;TRUE;FALSE;NA;NA
"REVEALED: U.S. government gave $3.7million grant to Wuhan lab at center of #coronavirus leak

https://t.co/K48aDwL4pN";FALSE;0;NA;2020-04-12 17:11:37;FALSE;NA;"1249384689862955011";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"WaltHanson";0;FALSE;FALSE;NA;NA
"RT @nasim__dadfar: Be positive and stop negative thinking and the key to stop negative thoughts in this hour of crisis of #COVID19 , is to…";FALSE;0;NA;2020-04-12 17:11:37;FALSE;NA;"1249384689594482688";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"HEssazada19";1;TRUE;FALSE;NA;NA
"RT @EvaC94593559: #nnevvy 

<U+0001F64B><U+200D><U+2640><U+FE0F>:What’s your style?(<U+0001F1F9><U+0001F1ED>)
<U+0001F481><U+200D><U+2640><U+FE0F>:Taiwanese girl(<U+0001F1F9><U+0001F1ED>)
<U+0001F1E8><U+0001F1F3>:<U+0001F4A5><U+0001F4A5>#China owns #Taiwan ! Apologize or #Thailand will pay!…";FALSE;0;NA;2020-04-12 17:11:36;FALSE;NA;"1249384689095172096";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"ponypxp";786;TRUE;FALSE;NA;NA
"RT @GovNedLamont: .@BBCNews and @JohnsHopkins have put together a visualization of how confirmed cases of #coronavirus have spread globally…";FALSE;0;NA;2020-04-12 17:11:36;FALSE;NA;"1249384688969486342";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"neever";16;TRUE;FALSE;NA;NA
"RT @DFID_UK: New UK aid to help charities and international organisations tackle #coronavirus in developing countries: https://t.co/1uhmChZ…";FALSE;0;NA;2020-04-12 17:11:36;FALSE;NA;"1249384687274868740";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"dhantyamaliamp";52;TRUE;FALSE;NA;NA
"RT @noamchomskyT: Noam Chomsky on Trump's botched #coronavirus response: ""The country is simply run by sociopaths""
https://t.co/QH4HDCkQ5G";FALSE;0;NA;2020-04-12 17:11:36;FALSE;NA;"1249384687107219456";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"silkspectreiii";17;TRUE;FALSE;NA;NA
"#earthquake
In the context of #delhiearthquake &amp;  #coronavirus Delhi people be like: https://t.co/0Uyz0rMkYr";FALSE;0;NA;2020-04-12 17:11:36;FALSE;NA;"1249384686410821633";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"awdhesh_ravi";0;FALSE;FALSE;NA;NA
"RT @noamchomskyT: Noam Chomsky on Trump's botched #coronavirus response: ""The country is simply run by sociopaths""
https://t.co/QH4HDCkQ5G";FALSE;0;NA;2020-04-12 17:11:36;FALSE;NA;"1249384685815443456";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Deedoherty2";17;TRUE;FALSE;NA;NA
"RT @billmaher: China is a dictatorship that, for decades, enforced a one child per family policy under penalty of forced sterilization. But…";FALSE;0;NA;2020-04-12 17:11:36;FALSE;NA;"1249384685546987520";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"stubbarp";40697;TRUE;FALSE;NA;NA
"RT @RajivKrishnaS: #CoronaVirus update from #AP - Hon’ble @AndhraPradeshCM @ysjagan ordered that Red Zone &amp; High Risk clusters be monitored…";FALSE;0;NA;2020-04-12 17:11:36;FALSE;NA;"1249384685278351360";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"nervecode";17;TRUE;FALSE;NA;NA
"RT @SkarredGhost: #HappyEaster you all! Even if times are not happy, I wish you peace and joy with the people you love. And if you don't ce…";FALSE;0;NA;2020-04-12 17:11:35;FALSE;NA;"1249384684896882689";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"PapaFearGaming";3;TRUE;FALSE;NA;NA
"RT @SkyNews: ""I witnessed flimsy PPE and overstretched staff... They are crying out for tests"" - @NickMartinSKY. 

Health Secretary @MattHa…";FALSE;0;NA;2020-04-12 17:11:35;FALSE;NA;"1249384684590641152";NA;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";"jmf293";50;TRUE;FALSE;NA;NA
"RT @noamchomskyT: Noam Chomsky on Trump's botched #coronavirus response: ""The country is simply run by sociopaths""
https://t.co/QH4HDCkQ5G";FALSE;0;NA;2020-04-12 17:11:35;FALSE;NA;"1249384682489368587";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"Domenico_dott";17;TRUE;FALSE;NA;NA
"RT @vivax74: @DHSCgovuk @CMO_England @CMOWales @publichealthni @PHE_uk @PublicHealthW @scotgovhealth @NHSEngland 5288 of 12776 tests are po…";FALSE;0;NA;2020-04-12 17:11:35;FALSE;NA;"1249384682438959105";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";"ElaineJackson12";1;TRUE;FALSE;NA;NA
